date,consumption,solar_capacity,solar_generation,solar_profile,wind_capacity,wind_generation,wind_profile
2017-01-25,1714.3225203,976.105,17.72,0.0004358999999999999,1183.281,70.772,0.0014355000000000001
2017-01-26,1700.5206019000002,976.13,56.487,0.0013888,1184.065,235.128,0.004766
2017-01-27,1668.565214,976.176,68.625,0.0016870999999999998,1184.64,254.27,0.005151299999999999
2017-01-28,1430.2502345,976.176,65.964,0.0016218,1184.64,208.827,0.0042311
2017-01-29,1331.0313980000005,976.177,53.854,0.0013241000000000001,1184.652,304.952,0.0061779
2017-01-30,1645.9193367999999,976.204,18.577,0.0004566,1184.959,338.292,0.0068518
2017-01-31,1662.3107145,976.316,12.064,0.0002963,1185.688,124.784,0.0025259000000000006
2017-02-01,1670.1207551000002,976.785,23.817,0.000585,1186.068,221.296,0.0044779
2017-02-02,1644.1868264,976.995,42.219,0.0010371000000000002,1186.359,254.391,0.0051464
2017-02-03,1615.8941224999999,977.065,24.223,0.0005949999999999999,1186.704,188.038,0.0038028
2017-02-04,1380.5710407999998,977.088,49.257,0.0012097,1186.704,211.453,0.0042763
2017-02-05,1273.844,977.091,46.216,0.001135,1186.714,118.332,0.0023932000000000003
2017-02-06,1616.2479794,977.163,28.576,0.0007018999999999999,1186.947,152.119,0.0030761000000000004
2017-02-07,1664.0084692999994,977.245,29.271,0.0007189000000000001,1187.028,264.513,0.005348199999999999
2017-02-08,1667.8575609000004,977.548,30.996,0.0007610999999999999,1187.346,219.683,0.004440700000000001
2017-02-09,1678.7913875000004,977.648,45.278,0.0011114999999999999,1188.331,207.538,0.0041915
2017-02-10,1665.3201123999997,977.832,33.9,0.0008321999999999998,1188.771,290.957,0.0058742
2017-02-11,1423.6542754000002,977.832,56.393,0.0013841,1188.84,329.651,0.006654899999999998
2017-02-12,1327.3476020999997,977.835,37.667,0.0009247000000000001,1188.851,350.271,0.007071200000000001
2017-02-13,1637.1184594000001,977.91,89.582,0.0021986999999999996,1189.111,338.186,0.006825299999999999
2017-02-14,1635.8910409000002,978.061,110.288,0.0027061000000000003,1189.282,205.089,0.004138899999999999
2017-02-15,1620.5633264999997,978.363,113.905,0.0027941999999999997,1189.531,98.879,0.0019949
2017-02-16,1616.2589185000004,978.446,92.428,0.0022671,1189.992,282.404,0.005695499999999999
2017-02-17,1595.5731836999998,978.768,31.449,0.0007712,1190.544,255.288,0.0051464
2017-02-18,1363.0409897000002,978.768,34.516,0.0008463,1190.544,160.163,0.0032288
2017-02-19,1281.4232143000002,978.771,58.42,0.0014322999999999998,1190.569,348.515,0.0070252
2017-02-20,1603.2246834999996,978.853,31.768,0.0007788999999999999,1191.162,648.807,0.013071999999999999
2017-02-21,1607.5457754,979.157,35.746,0.0008762,1191.607,580.922,0.011700100000000001
2017-02-22,1625.7505509,979.274,25.278,0.0006195000000000002,1192.358,826.278,0.0166315
2017-02-23,1600.2653471,979.325,50.721,0.0012428,1193.252,705.403,0.014187400000000001
2017-02-24,1580.100561,979.44,70.54,0.0017285,1193.718,522.109,0.010497300000000001
2017-02-25,1355.5726733999998,979.44,97.579,0.0023911000000000006,1193.856,413.771,0.008318100000000002
2017-02-26,1243.3341225999995,979.443,59.46,0.0014571,1193.926,545.141,0.010958400000000002
2017-02-27,1506.760755,979.518,86.39,0.0021168999999999997,1195.609,558.405,0.011209199999999997
2017-02-28,1572.3442042000001,979.661,49.108,0.0012028999999999998,1197.303,602.224,0.0120719
2017-03-01,1591.4548063,979.779,55.172,0.0013514,1197.656,463.541,0.009288699999999999
2017-03-02,1580.9257145,979.85,79.159,0.0019389,1197.843,640.792,0.012839199999999999
2017-03-03,1553.6365510000003,979.896,94.663,0.0023186,1197.912,323.879,0.006488999999999999
2017-03-04,1299.9525715,979.897,99.949,0.0024482,1197.912,253.254,0.0050739999999999995
2017-03-05,1220.6518776,979.922,75.046,0.0018379000000000002,1197.914,375.785,0.0075288
2017-03-06,1560.5409999999997,979.972,52.157,0.0012771999999999998,1197.963,244.779,0.004903800000000001
2017-03-07,1595.7828672,980.066,41.359,0.0010129,1198.045,98.963,0.0019827000000000004
2017-03-08,1606.2441221,980.118,53.96,0.0013212000000000002,1198.356,362.636,0.007262700000000001
2017-03-09,1584.8018367000002,980.258,48.426,0.0011852999999999998,1198.632,348.595,0.0069799
2017-03-10,1534.7131427999998,980.304,103.546,0.002535,1198.638,301.929,0.006045600000000003
2017-03-11,1299.4763977999999,980.304,119.27,0.00292,1198.782,142.969,0.0028623000000000003
2017-03-12,1204.7325508000001,980.306,145.741,0.0035681,1198.923,322.132,0.006448499999999999
2017-03-13,1517.3298368999997,980.361,135.051,0.0033062000000000005,1198.999,107.996,0.002162
2017-03-14,1549.2990819,980.574,109.52,0.0026804,1199.168,282.164,0.005647299999999999
2017-03-15,1537.7971122,980.716,113.661,0.0027816000000000004,1199.355,310.125,0.0062058999999999994
2017-03-16,1524.4131122000001,980.811,153.452,0.0037551999999999998,1199.434,235.86,0.004719299999999998
2017-03-17,1516.5740919000004,980.881,93.963,0.0022991,1199.67,520.791,0.010418500000000002
2017-03-18,1329.4335917,980.904,39.69,0.0009711,1199.82,666.659,0.013335099999999999
2017-03-19,1214.2041732999999,980.909,36.26,0.0008872,1200.102,527.13,0.010541700000000001
2017-03-20,1515.3833369,981.029,61.801,0.0015116000000000003,1200.253,540.378,0.0108054
2017-03-21,1549.9628164,981.15,70.294,0.0017196,1200.568,405.316,0.008102400000000001
2017-03-22,1551.3465100999997,981.295,87.605,0.002142499999999999,1200.958,168.379,0.003365
2017-03-23,1535.8179901000003,981.461,95.997,0.0023474999999999998,1201.518,211.129,0.0042171000000000005
2017-03-24,1503.1647449999998,981.576,120.427,0.0029445,1202.769,152.37,0.0030404
2017-03-25,1267.8666018000004,981.576,168.36,0.004116399999999999,1202.976,203.035,0.0040507
2017-03-26,1158.0462547,981.586,171.806,0.004200899999999999,1203.004,79.326,0.0015822999999999998
2017-03-27,1466.2268265999996,981.702,191.843,0.00469,1203.34,71.216,0.0014205000000000003
2017-03-28,1481.5974798000002,981.778,185.231,0.004528000000000001,1203.712,111.191,0.0022167000000000003
2017-03-29,1491.2698367,981.904,115.056,0.0028123,1204.604,347.697,0.006928
2017-03-30,1474.8362856,982.1,142.403,0.003479799999999999,1206.796,213.209,0.0042399000000000004
2017-03-31,1436.2200714000003,982.324,169.849,0.004149600000000001,1208.186,260.808,0.005180400000000001
2017-04-01,1216.5507039000001,982.368,144.801,0.0035375999999999993,1208.472,82.512,0.0016388
2017-04-02,1129.3149489,982.376,134.674,0.0032904,1208.478,110.511,0.0021947999999999994
2017-04-03,1443.2377548999998,982.468,119.735,0.0029249000000000007,1208.544,58.207,0.0011560999999999997
2017-04-04,1462.6913468999999,982.524,121.486,0.0029673,1208.55,40.669,0.0008075
2017-04-05,1493.5906836,982.666,117.913,0.002879800000000001,1208.652,333.525,0.0066224
2017-04-06,1501.0305408000004,982.788,126.858,0.0030980999999999995,1209.048,398.403,0.007908600000000002
2017-04-07,1488.1939080999998,982.92,97.879,0.0023897999999999997,1209.048,404.733,0.008034200000000002
2017-04-08,1234.9082551000001,982.92,127.615,0.003116,1209.062,65.957,0.0013096000000000004
2017-04-09,1135.511041,982.93,198.082,0.004836699999999999,1209.254,96.046,0.0019058999999999999
2017-04-10,1465.3475306000003,983.046,155.882,0.0038057000000000004,1209.672,501.673,0.0099534
2017-04-11,1488.8448978999998,983.122,135.414,0.0033058000000000007,1209.7,363.86,0.007218699999999999
2017-04-12,1491.3838365,983.25,114.223,0.0027882000000000002,1210.024,561.129,0.011129600000000002
2017-04-13,1455.0637653,983.452,100.217,0.0024458999999999996,1210.214,470.227,0.0093251
2017-04-14,1160.6085306,983.496,113.624,0.0027724,1210.368,261.474,0.0051849
2017-04-15,1187.9512959,983.496,85.445,0.0020851,1210.368,537.558,0.010659199999999999
2017-04-16,1078.8067755,983.496,101.419,0.002475,1210.368,292.344,0.005796800000000001
2017-04-17,1118.1047245,983.502,92.953,0.0022683000000000004,1210.38,211.533,0.0041945
2017-04-18,1470.5915918,983.578,102.215,0.002494,1210.538,288.26,0.0057149
2017-04-19,1515.7212548999998,983.698,123.416,0.0030111,1210.864,164.627,0.0032632
2017-04-20,1512.6024694999999,983.816,177.032,0.0043186000000000006,1211.382,122.122,0.0024194999999999998
2017-04-21,1497.6647142999996,983.906,148.602,0.0036246999999999994,1212.298,447.727,0.008863800000000002
2017-04-22,1287.4396736999997,983.928,95.934,0.0023401999999999997,1212.936,545.897,0.0108014
2017-04-23,1192.6887449000003,983.934,130.111,0.0031734999999999997,1212.96,393.913,0.007794099999999999
2017-04-24,1485.4193265999995,984.01,192.26,0.004689399999999999,1213.29,325.098,0.006430999999999999
2017-04-25,1518.4682448999997,984.134,99.271,0.0024211,1214.054,241.647,0.0047772000000000005
2017-04-26,1527.0761019000001,984.31,104.559,0.0025495,1214.58,54.224,0.0010716
2017-04-27,1525.0667142999998,984.596,111.663,0.0027221000000000003,1216.048,119.392,0.0023562
2017-04-28,1491.5292858000003,985.104,105.074,0.0025598,1219.17,94.467,0.0018597000000000002
2017-04-29,1243.9463267,985.378,146.742,0.003574,1219.646,109.14,0.0021475
2017-04-30,1121.1407450000002,985.492,231.643,0.005641400000000001,1219.82,435.487,0.0085684
2017-05-01,1132.3315612000001,985.572,119.738,0.0029159,1220.04,440.713,0.008669400000000002
2017-05-02,1488.0512857000003,986.014,91.07,0.0022167,1220.05,403.34,0.007934300000000002
2017-05-03,1510.0593673000003,986.542,126.097,0.0030677000000000005,1220.202,312.202,0.0061405
2017-05-04,1524.3164285,986.792,84.357,0.0020517,1220.698,367.415,0.007223500000000002
2017-05-05,1483.6812346000002,986.882,83.799,0.0020381,1221.072,147.428,0.002897399999999999
2017-05-06,1231.1769285999997,986.904,163.631,0.0039792000000000004,1221.084,104.874,0.0020612
2017-05-07,1144.204296,986.91,110.396,0.0026848,1221.256,102.377,0.0020118999999999996
2017-05-08,1477.5279388000001,986.982,63.928,0.0015545999999999997,1221.71,267.939,0.0052635
2017-05-09,1471.0998469,987.056,150.561,0.0036608,1221.868,77.052,0.0015133
2017-05-10,1460.3276735999998,987.15,204.901,0.004981700000000001,1221.958,107.246,0.0021062000000000003
2017-05-11,1453.1197552,987.224,197.324,0.004796899999999999,1222.562,199.236,0.0039112
2017-05-12,1440.780796,987.314,147.974,0.0035968,1223.652,192.3,0.0037716
2017-05-13,1202.6419896999998,987.336,155.428,0.0037781000000000004,1223.784,77.736,0.0015244999999999996
2017-05-14,1101.0345512000001,987.346,151.418,0.0036803999999999995,1223.846,87.588,0.0017178
2017-05-15,1423.1963162999998,987.464,192.922,0.0046887000000000005,1224.564,71.279,0.0013969
2017-05-16,1459.5467346999997,987.56,179.569,0.004364100000000001,1225.026,124.901,0.0024470000000000004
2017-05-17,1460.9637857,987.66,220.508,0.0053581,1225.824,187.556,0.0036718
2017-05-18,1463.4990511,987.798,178.86,0.0043457,1226.7,189.879,0.0037151
2017-05-19,1452.3806941999997,987.866,122.884,0.0029854999999999994,1227.654,215.484,0.0042124
2017-05-20,1202.5342655000002,987.89,171.479,0.0041656,1227.984,153.796,0.0030057
2017-05-21,1101.2230000999998,987.924,198.572,0.0048241,1228.03,72.355,0.0014140000000000001
2017-05-22,1416.6626733999997,988.068,210.585,0.0051151999999999994,1228.634,67.128,0.0013112
2017-05-23,1451.3887243,988.216,200.259,0.0048638,1229.796,237.766,0.00464
2017-05-24,1430.4349895999999,988.394,144.803,0.0035161,1230.72,256.285,0.0049978
2017-05-25,1123.8093879,988.422,187.871,0.0045618,1230.848,150.751,0.0029392999999999997
2017-05-26,1260.7920714000002,988.49,231.035,0.0056094,1232.268,88.716,0.0017276000000000001
2017-05-27,1169.0971939000003,988.512,241.58,0.0058652,1232.4,209.174,0.0040734000000000005
2017-05-28,1106.6989693000003,988.522,216.451,0.005255200000000001,1232.458,161.911,0.0031532999999999995
2017-05-29,1444.6916123,988.666,208.706,0.0050666,1233.214,55.642,0.0010827
2017-05-30,1481.8943571000002,989.088,166.431,0.0040386000000000016,1234.852,212.497,0.0041291
2017-05-31,1472.7313776000003,989.644,197.219,0.0047827999999999985,1238.592,304.1,0.005892900000000001
2017-06-01,1442.2281429000002,989.96,224.984,0.0054545,1238.622,88.558,0.0017159000000000002
2017-06-02,1424.4589287000001,990.048,208.993,0.0050662,1238.966,50.816,0.0009843999999999999
2017-06-03,1192.8201943000001,990.048,165.084,0.0040017,1239.132,97.751,0.0018935999999999996
2017-06-04,1047.1489491,990.05,121.321,0.0029411,1239.276,231.531,0.004483900000000001
2017-06-05,1060.0375307,990.08,162.743,0.0039451,1239.426,121.56,0.0023537
2017-06-06,1401.2540304999998,990.194,126.209,0.0030590999999999995,1239.624,452.613,0.0087628
2017-06-07,1438.5193979,990.488,165.293,0.0040053,1239.63,669.219,0.012956399999999998
2017-06-08,1422.5813879,990.608,191.84,0.004647699999999999,1239.728,282.752,0.0054742
2017-06-09,1413.3187449999996,990.962,164.406,0.0039814,1240.098,236.119,0.0045696
2017-06-10,1180.0236836000001,990.984,214.426,0.005192899999999999,1240.296,89.474,0.0017312999999999996
2017-06-11,1095.3083980999997,991.01,221.962,0.005375400000000001,1240.302,196.269,0.0037979
2017-06-12,1430.2203264999998,991.304,171.729,0.004157599999999999,1240.384,508.764,0.009843999999999999
2017-06-13,1434.8258266999999,991.402,177.201,0.004289699999999999,1240.566,306.515,0.0059297
2017-06-14,1403.5387755999998,991.516,230.836,0.0055877,1240.66,67.958,0.0013147000000000002
2017-06-15,1232.3611939000002,991.59,211.227,0.0051126999999999995,1240.986,149.851,0.0028980000000000004
2017-06-16,1334.5706325999997,991.92,165.344,0.004000699999999999,1241.196,481.14,0.0093034
2017-06-17,1166.9893773000001,991.92,158.358,0.0038316000000000005,1241.328,252.582,0.0048837
2017-06-18,1091.2655308000003,991.928,219.18,0.005302699999999999,1241.332,46.0,0.0008895
2017-06-19,1422.9457858,992.026,237.841,0.005754200000000001,1241.396,31.187,0.0006028000000000001
2017-06-20,1470.9558776999997,992.144,218.023,0.0052740999999999994,1241.628,148.468,0.00287
2017-06-21,1464.8584084000001,992.24,218.323,0.0052807,1241.84,53.055,0.0010254
2017-06-22,1490.8680308,992.34,188.273,0.0045533,1242.756,272.141,0.0052554
2017-06-23,1458.320939,992.472,169.411,0.004096700000000001,1243.152,427.696,0.0082566
2017-06-24,1211.9946939000001,992.472,171.521,0.0041478,1243.152,378.218,0.0073016
2017-06-25,1112.2484184,992.49,121.687,0.002942700000000001,1243.222,346.377,0.006687
2017-06-26,1430.2989695,992.702,191.612,0.0046324999999999995,1244.032,216.418,0.004175099999999999
2017-06-27,1447.1298776,992.902,151.238,0.0036558,1244.572,97.724,0.0018842
2017-06-28,1462.7815713000002,993.438,142.157,0.0034344999999999996,1245.826,254.201,0.0048976
2017-06-29,1445.7116838,993.826,105.583,0.0025497999999999996,1247.786,193.698,0.0037251
2017-06-30,1417.1028059999999,994.466,150.374,0.0036294,1250.722,379.31,0.007278799999999999
2017-07-01,1188.4734691,994.488,109.991,0.0026546,1250.844,326.425,0.0062626999999999995
2017-07-02,1101.9265203,994.494,106.362,0.0025669,1250.976,312.884,0.0060024
2017-07-03,1400.7391327,994.566,196.602,0.004744200000000001,1250.976,274.607,0.005268099999999999
2017-07-04,1424.7088879000003,994.64,193.728,0.004674700000000001,1250.996,172.131,0.0033023
2017-07-05,1426.9702242999997,994.736,201.44,0.0048603000000000006,1251.216,33.863,0.0006495
2017-07-06,1438.3890918999996,994.83,217.346,0.0052437,1251.222,51.188,0.0009816
2017-07-07,1423.1988673,994.896,173.788,0.004192200000000001,1251.288,123.191,0.002363
2017-07-08,1199.5212961,994.896,181.671,0.0043825,1251.288,132.115,0.002534
2017-07-09,1091.5452142999998,994.902,180.651,0.004357800000000001,1251.308,49.084,0.0009415
2017-07-10,1418.4776837999998,994.974,127.007,0.0030637000000000004,1251.56,85.882,0.0016469000000000002
2017-07-11,1426.5592143000001,995.048,152.59,0.0036803,1251.954,172.819,0.0033128000000000007
2017-07-12,1445.0720714999995,995.146,90.658,0.0021865,1252.442,353.673,0.006777200000000001
2017-07-13,1406.2600203000002,995.264,200.408,0.004832600000000001,1252.774,183.807,0.0035214999999999995
2017-07-14,1374.1927961000001,995.354,149.478,0.0036044000000000002,1253.286,85.729,0.0016416
2017-07-15,1151.3932041,995.376,154.732,0.0037307000000000004,1253.37,81.754,0.0015659
2017-07-16,1071.7606224,995.384,152.48,0.0036764999999999996,1253.574,160.913,0.0030807
2017-07-17,1380.8859080999998,995.482,177.551,0.0042805,1253.658,98.54,0.0018863
2017-07-18,1410.8405000999999,995.598,216.313,0.0052144999999999995,1253.886,79.389,0.0015199
2017-07-19,1442.9572348999998,995.678,212.238,0.0051158,1254.282,234.007,0.0044775
2017-07-20,1432.3745408000002,995.842,133.954,0.0032283,1255.064,163.698,0.0031302
2017-07-21,1386.2017958,995.954,204.264,0.0049219,1255.686,110.599,0.002114
2017-07-22,1179.1911428000003,995.976,161.242,0.0038854000000000002,1255.752,166.016,0.0031727999999999995
2017-07-23,1073.4161227,995.982,141.339,0.0034056,1255.78,207.802,0.003971500000000001
2017-07-24,1369.0797039000001,996.058,95.694,0.0023059000000000005,1256.138,85.82,0.0016397999999999996
2017-07-25,1406.7429080999998,996.178,72.041,0.0017357000000000002,1256.772,289.62,0.0055306999999999995
2017-07-26,1399.6880308999996,996.304,83.033,0.0020003999999999994,1257.82,248.693,0.0047453
2017-07-27,1391.1506632,996.5,104.742,0.0025229,1259.35,176.05,0.0033554
2017-07-28,1363.0063573999998,996.722,160.097,0.0038549,1261.198,287.311,0.005467499999999999
2017-07-29,1163.1986121,996.746,168.39,0.0040543,1261.462,293.623,0.0055864
2017-07-30,1089.1162347,996.806,183.222,0.004411500000000001,1261.82,327.095,0.006221800000000002
2017-07-31,1362.7459798,997.24,183.307,0.004411699999999999,1263.116,125.196,0.0023788
2017-08-01,1395.3751532000003,997.426,159.889,0.0038469000000000003,1263.336,100.08,0.0019014000000000001
2017-08-02,1398.0170303999998,997.548,165.591,0.003983899999999999,1263.346,103.491,0.0019658
2017-08-03,1421.0206838000001,997.702,120.167,0.0028905000000000003,1263.456,402.361,0.007643100000000001
2017-08-04,1381.5665306999995,997.944,145.631,0.0035025,1263.456,455.379,0.008649999999999998
2017-08-05,1157.7512448999998,997.944,148.611,0.0035739000000000005,1263.456,232.881,0.004424
2017-08-06,1053.0077857,997.948,164.458,0.0039553,1263.456,168.42,0.0031994
2017-08-07,1332.6915714999998,997.998,216.117,0.005197300000000001,1263.48,123.843,0.0023523000000000003
2017-08-08,1373.8140713000005,998.07,143.742,0.0034565,1263.766,247.468,0.0046993999999999985
2017-08-09,1373.4285104000003,998.146,169.034,0.0040642000000000005,1264.026,208.824,0.003965000000000001
2017-08-10,1383.1044183999998,998.27,71.16,0.0017108,1264.286,100.274,0.0019034999999999994
2017-08-11,1361.5654695,998.424,42.198,0.0010143,1265.0,108.577,0.00206
2017-08-12,1153.0912958000001,998.424,80.906,0.0019446999999999997,1265.352,305.908,0.0058021
2017-08-13,1053.2644692000001,998.43,141.157,0.0033933,1265.358,101.266,0.0019207
2017-08-14,1336.653408,998.502,201.027,0.004831799999999999,1265.432,136.416,0.0025869000000000005
2017-08-15,1362.4558674000002,998.576,172.205,0.0041386999999999995,1265.548,182.064,0.003452600000000001
2017-08-16,1395.6141221999999,998.692,150.677,0.0036210999999999995,1265.908,68.592,0.0013002
2017-08-17,1409.1341327,999.01,143.193,0.0034401,1266.534,207.76,0.0039369999999999995
2017-08-18,1393.2931123,999.12,125.639,0.003018,1267.14,190.792,0.0036137
2017-08-19,1163.6707041999996,999.12,140.368,0.0033717999999999995,1267.272,362.033,0.006856399999999999
2017-08-20,1070.912092,999.128,156.868,0.0037680999999999995,1267.284,314.058,0.0059476
2017-08-21,1379.8554079999997,999.224,158.357,0.0038036999999999997,1267.442,211.871,0.0040119000000000005
2017-08-22,1394.5600306,999.318,173.375,0.0041638,1267.766,87.144,0.0016496999999999998
2017-08-23,1397.2608978999995,999.392,199.193,0.004783599999999999,1268.246,83.431,0.0015786
2017-08-24,1413.3077755000002,999.488,146.341,0.0035141,1268.956,188.635,0.0035677
2017-08-25,1394.7588468999998,999.578,171.905,0.004127400000000001,1269.272,84.581,0.0015988999999999997
2017-08-26,1181.9269697,999.6,152.02,0.0036498999999999998,1269.372,51.277,0.0009696
2017-08-27,1091.6666938,999.61,147.845,0.0035496000000000004,1269.524,130.055,0.0024588
2017-08-28,1399.5779491,999.73,178.631,0.0042884,1269.802,45.224,0.0008547
2017-08-29,1440.4993467000002,999.852,193.585,0.004647,1270.56,98.161,0.0018540999999999996
2017-08-30,1465.7930511,1000.002,152.124,0.0036509,1271.962,190.435,0.003593
2017-08-31,1451.4026735000002,1000.21,70.794,0.0016988,1272.904,208.497,0.003931399999999998
2017-09-01,1389.5789283999998,1000.32,83.407,0.0020009999999999997,1273.356,34.233,0.0006452000000000001
2017-09-02,1158.9080001999998,1000.32,106.189,0.0025476,1273.488,37.373,0.0007042
2017-09-03,1079.0911428999998,1000.328,140.194,0.0033636999999999994,1273.516,26.179,0.0004934
2017-09-04,1387.1085306999996,1000.422,168.123,0.0040332,1273.87,81.042,0.001527
2017-09-05,1420.1178469,1000.494,135.541,0.0032513999999999998,1274.41,107.604,0.0020261999999999997
2017-09-06,1450.7781939000004,1000.568,92.002,0.0022067000000000002,1274.842,409.909,0.0077168
2017-09-07,1435.4745404999996,1000.664,100.497,0.0024104,1275.55,328.328,0.0061777
2017-09-08,1436.4099898000002,1000.752,82.393,0.001976,1276.324,516.67,0.0097154
2017-09-09,1212.1614796,1000.752,63.259,0.0015169,1276.368,276.054,0.005190699999999999
2017-09-10,1114.3924488999996,1000.76,113.33,0.0027179,1276.39,307.774,0.0057873
2017-09-11,1440.0291634,1000.852,102.462,0.0024568,1276.654,576.26,0.0108332
2017-09-12,1457.6595816,1000.904,103.031,0.0024706999999999997,1276.924,460.808,0.008661
2017-09-13,1490.4247043000005,1000.998,76.821,0.0018415999999999999,1277.25,761.751,0.0143134
2017-09-14,1486.1988466999999,1001.09,64.48,0.0015461000000000001,1277.546,633.358,0.011898200000000001
2017-09-15,1438.5558164,1001.376,120.94,0.0028985000000000005,1278.644,316.345,0.0059377000000000015
2017-09-16,1205.6168059999998,1001.376,99.448,0.0023834,1278.87,68.909,0.0012932000000000002
2017-09-17,1117.6736835000002,1001.382,119.927,0.0028742999999999998,1278.956,25.43,0.0004773
2017-09-18,1432.2776938999998,1001.456,106.991,0.0025639000000000005,1279.272,55.376,0.0010390000000000002
2017-09-19,1458.9892550999998,1001.552,93.989,0.0022520999999999995,1280.418,86.278,0.0016173000000000001
2017-09-20,1472.3243570999998,1001.646,85.207,0.0020415,1281.446,137.566,0.0025765
2017-09-21,1450.6592142999998,1001.722,123.775,0.0029653,1281.916,45.21,0.0008464000000000003
2017-09-22,1430.0064591999999,1001.832,113.891,0.0027283000000000003,1282.514,16.478,0.00030819999999999996
2017-09-23,1215.4116837000001,1001.832,117.186,0.0028073,1282.8,28.878,0.0005399999999999999
2017-09-24,1137.8294694,1001.84,88.861,0.0021288000000000006,1282.922,53.474,0.0010004
2017-09-25,1448.5629694000002,1001.936,91.453,0.0021906000000000004,1284.36,104.591,0.0019544
2017-09-26,1474.9041426999997,1002.032,102.238,0.0024486000000000004,1285.512,139.101,0.0025968000000000002
2017-09-27,1480.6203265000001,1002.13,108.037,0.0025872,1286.794,144.547,0.0026959999999999996
2017-09-28,1475.9676323999997,1002.254,84.595,0.0020257,1289.604,132.507,0.0024656
2017-09-29,1457.0625715,1002.41,99.958,0.0023934000000000004,1293.284,177.389,0.0032919
2017-09-30,1241.6952549000002,1002.434,91.066,0.0021804000000000007,1294.56,198.308,0.0036765
2017-10-01,1129.2712958000002,1002.456,87.194,0.0020874,1294.566,218.24,0.004045699999999999
2017-10-02,1354.7701326000001,1002.456,55.344,0.001325,1294.632,574.759,0.010654899999999998
2017-10-03,1200.7854078999997,1002.464,79.553,0.0019045999999999998,1294.632,459.135,0.0085112
2017-10-04,1488.7607142999998,1002.574,74.266,0.0017779999999999996,1294.632,642.753,0.0119151
2017-10-05,1510.7507856999998,1002.824,70.285,0.0016821000000000002,1294.642,742.246,0.013759800000000003
2017-10-06,1493.5735816000004,1002.912,68.366,0.0016359,1294.752,580.863,0.010767299999999999
2017-10-07,1273.7544896000002,1002.912,52.328,0.0012522000000000002,1294.752,646.636,0.011986
2017-10-08,1173.7882654,1002.918,61.004,0.0014597,1294.758,302.855,0.005613599999999999
2017-10-09,1488.233898,1002.994,68.711,0.0016443,1294.824,164.778,0.0030542999999999994
2017-10-10,1519.9455408,1003.112,36.634,0.0008766999999999998,1294.834,331.486,0.0061442
2017-10-11,1520.4363062,1003.224,63.037,0.0015081999999999997,1294.956,521.616,0.0096675
2017-10-12,1523.4042041999999,1003.508,78.487,0.0018772000000000003,1295.102,616.934,0.011432500000000003
2017-10-13,1492.9786224,1003.73,91.525,0.0021884,1295.256,297.716,0.005516599999999998
2017-10-14,1260.1339693999998,1003.752,110.633,0.0026452999999999997,1295.256,293.482,0.005438
2017-10-15,1141.9267449000001,1003.76,123.715,0.0029577999999999996,1295.262,224.28,0.0041556
2017-10-16,1467.3711022,1003.854,118.554,0.0028343,1295.336,251.441,0.004658799999999999
2017-10-17,1494.2101940000002,1003.95,106.556,0.0025472999999999997,1295.434,260.015,0.004817199999999999
2017-10-18,1490.5239488000002,1004.288,98.5,0.0023537,1295.56,64.256,0.0011904000000000003
2017-10-19,1496.8796733,1004.39,95.178,0.0022744999999999996,1295.77,160.674,0.0029758000000000002
2017-10-20,1499.6647447999999,1004.544,62.919,0.0015033000000000002,1296.15,351.583,0.006510000000000001
2017-10-21,1272.0202655000005,1004.544,44.626,0.0010662,1296.216,285.421,0.0052846
2017-10-22,1188.1628469999998,1004.556,46.08,0.0011008000000000003,1296.216,424.767,0.0078645
2017-10-23,1513.7876327,1004.694,30.343,0.0007246999999999999,1296.226,258.992,0.0047952
2017-10-24,1539.3008571999997,1004.766,41.479,0.0009907,1296.344,290.4,0.0053764
2017-10-25,1536.8864184,1004.85,52.361,0.0012507,1296.472,454.959,0.0084222
2017-10-26,1524.1643063,1005.062,54.839,0.0013094,1296.936,327.71,0.0060641
2017-10-27,1510.7175814999998,1005.216,52.371,0.0012502999999999998,1297.208,528.191,0.009772200000000002
2017-10-28,1310.4710002000004,1005.216,26.799,0.0006396999999999999,1297.302,819.818,0.0151669
2017-10-29,1200.9369696999997,1005.231,52.222,0.0012468,1297.368,720.079,0.0133209
2017-10-30,1373.3407042000001,1005.576,69.881,0.0016677999999999999,1297.371,407.052,0.007530299999999999
2017-10-31,1228.6589489000003,1005.578,56.767,0.0013549,1297.44,256.96,0.0047533
2017-11-01,1335.9028365000001,1005.627,37.046,0.0008841,1297.449,420.446,0.0077773
2017-11-02,1504.2804491000002,1005.698,51.504,0.0012292,1297.671,336.745,0.006227899999999999
2017-11-03,1501.2065408,1005.744,50.761,0.0012112,1298.019,115.927,0.0021431999999999996
2017-11-04,1310.9947449000001,1005.744,57.358,0.0013689,1298.093,309.381,0.0057198
2017-11-05,1218.219337,1005.746,25.261,0.0006026999999999999,1298.216,259.371,0.004795
2017-11-06,1536.3997244000002,1005.795,40.298,0.0009616000000000002,1298.411,98.42,0.0018193000000000003
2017-11-07,1577.1831124999999,1005.868,27.302,0.0006514,1298.685,148.785,0.0027493999999999995
2017-11-08,1579.0629696999997,1005.962,18.332,0.0004373,1299.231,62.667,0.0011579
2017-11-09,1589.4192957999999,1006.024,15.289,0.0003648,1300.706,210.488,0.0038836000000000005
